iter	Accuracy	Logloss
164	0.9437432065	0.1534592206
165	0.9438247283	0.1532886273
166	0.9437703804	0.1530195684
167	0.9438315217	0.1529398644
168	0.943919837	0.1528586744
169	0.9441576087	0.1521868366
170	0.944232337	0.1520926699
171	0.9442798913	0.1519871189
172	0.9442730978	0.1518445753
173	0.944388587	0.1516698688
174	0.944517663	0.1515314782
175	0.944544837	0.1514160289
176	0.9445788043	0.1512701549
177	0.9446467391	0.151145882
178	0.9447486413	0.1510327148
179	0.9447961957	0.150879782
180	0.9447214674	0.1508120064
181	0.9448913043	0.1506483791
182	0.9450475543	0.1504561051
183	0.9451358696	0.1503751539
184	0.94515625	0.1502310579
185	0.9452581522	0.1501240473
186	0.9454483696	0.1499898629
187	0.9455842391	0.1497877038
188	0.9455774457	0.1496723474
189	0.9455706522	0.1495308121
190	0.9456657609	0.149413545
191	0.9457472826	0.1491974142
192	0.945767663	0.1491052644
193	0.9458016304	0.1489710534
194	0.9458831522	0.1488825126
195	0.9459918478	0.1487529323
196	0.9461277174	0.1485102645
197	0.94625	0.1482768714
198	0.9462771739	0.148185531
199	0.9462567935	0.1480932352
200	0.9463179348	0.147998644
201	0.9463790761	0.1479132478
202	0.9464741848	0.1477560027
203	0.9465828804	0.1476406728
204	0.946576087	0.1475279435
205	0.946732337	0.1472485617
206	0.9468138587	0.1470939703
207	0.946888587	0.146976743
208	0.9469701087	0.1469057299
209	0.9471603261	0.146704964
210	0.9473029891	0.1465790724
211	0.9473029891	0.1461667268
212	0.9474184783	0.145958451
213	0.9473709239	0.1458021081
214	0.9474388587	0.1456959202
215	0.9475	0.1456202631
216	0.9475	0.1455094313
217	0.9474796196	0.1453715847
218	0.9475679348	0.1452416063
219	0.9475747283	0.1451771346
220	0.9476222826	0.1450883816
221	0.9476766304	0.1449685404
222	0.9478328804	0.1448087344
223	0.9479008152	0.1447133205
224	0.9479347826	0.1446345586
225	0.9480163043	0.1445037842
226	0.9480638587	0.1443229609
227	0.948138587	0.1442475825
228	0.9481453804	0.1441899573
229	0.9481929348	0.1441079845
230	0.9482336957	0.143971279
231	0.9482880435	0.1438237331
232	0.9483831522	0.1436155634
233	0.9484578804	0.1434697558
234	0.9485529891	0.1433446602
235	0.9486005435	0.143259954
236	0.9486684783	0.1430624124
237	0.9486684783	0.1429825493
238	0.9486616848	0.1429105145
239	0.9486820652	0.1426669577
240	0.9487975543	0.1425300532
241	0.9487907609	0.1424914285
242	0.9488179348	0.1424088055
243	0.9488722826	0.1423298977
244	0.9489266304	0.1422438514
245	0.94890625	0.1420132712
246	0.9489130435	0.1419329967
247	0.9489741848	0.1418482507
248	0.9490557065	0.1417629607
249	0.9490964674	0.1416858043
250	0.9491508152	0.1416072016
251	0.9492119565	0.1415163919
252	0.9493138587	0.1414367145
253	0.9493274457	0.1413659535
254	0.949388587	0.1413044938
255	0.9494361413	0.1412261565
256	0.9495108696	0.1411408399
257	0.9495244565	0.1410877128
258	0.9495584239	0.1410072791
259	0.9495788043	0.1409224137
260	0.9495652174	0.1408069246
261	0.9496399457	0.1406960396
262	0.9496807065	0.1405761188
263	0.9497146739	0.1405222221
264	0.9497758152	0.1404219785
265	0.94984375	0.1403731636
266	0.9498233696	0.1403038091
267	0.9499388587	0.1401977804
268	0.95	0.1401212609
269	0.9500543478	0.140075113
270	0.9500543478	0.1400300134
271	0.9501086957	0.1399527774
272	0.9501494565	0.1398809549
273	0.9502105978	0.139766315
274	0.9502377717	0.1396978627
275	0.9502649457	0.1396262525
276	0.9503804348	0.1394682511
277	0.9504483696	0.1394156547
278	0.9506046196	0.1389441183
279	0.9505638587	0.1388094695
280	0.9505978261	0.138780982
281	0.9506793478	0.1387104068
282	0.950767663	0.1385971733
283	0.9508288043	0.1384599769
284	0.9508559783	0.138316584
285	0.9508763587	0.1382220592
286	0.9509103261	0.1380923993
287	0.9509578804	0.138010506
288	0.9509578804	0.1379068922
289	0.9509918478	0.1378401914
290	0.9509918478	0.1378107088
291	0.9510258152	0.1377444723
292	0.9510597826	0.1376820705
293	0.9512567935	0.1375448608
294	0.9513519022	0.137469018
295	0.9513654891	0.1374081288
296	0.9513519022	0.1373845241
297	0.951419837	0.1371236254
298	0.9514945652	0.1370581983
299	0.9515217391	0.1370289545
300	0.9515353261	0.1369724838
301	0.9515421196	0.1369400157
302	0.951576087	0.1368750265
303	0.9516304348	0.136800484
304	0.9516440217	0.1367518151
305	0.9517595109	0.1365149324
306	0.9518070652	0.1364476212
307	0.9518478261	0.1363983818
308	0.9519429348	0.1363236137
309	0.9520244565	0.136237302
310	0.9520108696	0.1361873859
311	0.9520991848	0.1361309284
312	0.9521467391	0.1360597826
313	0.9521467391	0.1360193136
314	0.9522486413	0.1358570397
315	0.9522690217	0.1357998657
316	0.9523369565	0.1357155178
317	0.9523913043	0.1356436555
318	0.9524524457	0.1355949601
319	0.9524728261	0.1355324256
320	0.9524796196	0.1354806386
321	0.952513587	0.1353431503
322	0.9524660326	0.1353082806
323	0.9525611413	0.1351491381
324	0.9525611413	0.1350949627
325	0.9525883152	0.1350538304
326	0.9525951087	0.1350291775
327	0.952642663	0.1349825519
328	0.9526222826	0.134916687
329	0.9526154891	0.1348987082
330	0.9526902174	0.1348165628
331	0.9527377717	0.1347334754
332	0.952826087	0.1345640365
333	0.9528804348	0.1345097019
334	0.9530502717	0.1344032752
335	0.9530570652	0.1342644202
336	0.9530774457	0.1342308376
337	0.9530910326	0.1341835486
338	0.9531861413	0.1340524823
339	0.9531861413	0.1340038532
340	0.9531521739	0.1339341404
341	0.9532608696	0.1338398278
342	0.9533899457	0.1337256921
343	0.953423913	0.1336517997
344	0.953451087	0.133591083
345	0.9534918478	0.1332672119
346	0.9535054348	0.1332011215
347	0.9534986413	0.133112793
348	0.9535394022	0.1330109041
349	0.9535054348	0.1329449596
350	0.953580163	0.1328769717
351	0.9535054348	0.1327879134
352	0.9536345109	0.1326966526
353	0.9536820652	0.1326172538
354	0.9536684783	0.1326007611
355	0.9537432065	0.1324973861
356	0.9537703804	0.132381552
357	0.9538043478	0.132297695
358	0.9538586957	0.1322317505
359	0.9538654891	0.1321900476
360	0.9538858696	0.1321366683
361	0.9538654891	0.1320830635
362	0.9538654891	0.1319725236
363	0.953919837	0.1318907895
364	0.9539470109	0.1318398384
365	0.9539266304	0.1317817754
366	0.9539809783	0.1316936725
367	0.9540285326	0.1316751629
368	0.9540557065	0.1315980994
369	0.9540896739	0.1315283867
370	0.9541915761	0.1314337291
371	0.9542391304	0.1312871386
372	0.9542663043	0.1312024191
373	0.9543070652	0.1311577308
374	0.9543206522	0.1310295569
375	0.9543342391	0.1309805032
376	0.9543817935	0.1308814936
377	0.9543478261	0.1307539832
378	0.9544021739	0.1306834478
379	0.9544836957	0.1304458087
380	0.9545108696	0.1304144154
381	0.95453125	0.130363544
382	0.9545108696	0.130217922
383	0.9545720109	0.1301217121
384	0.9545788043	0.1300783108
385	0.9547214674	0.1300337418
386	0.9547078804	0.1299980761
387	0.9547282609	0.1298885445
388	0.9547961957	0.1298407115
389	0.9548369565	0.1297783362
390	0.9548913043	0.1297294418
391	0.9549116848	0.1297029844
392	0.9549660326	0.1296273936
393	0.9549592391	0.1295901357
394	0.9550339674	0.1295589281
395	0.9550679348	0.1295110155
396	0.9551019022	0.1294759601
397	0.955142663	0.1294047215
398	0.9551019022	0.1293697722
399	0.9550067935	0.1293140577
400	0.9550475543	0.1292619257
401	0.9550339674	0.1292420097
402	0.955	0.1291797936
403	0.9550407609	0.1291437829
404	0.9551086957	0.129099758
405	0.9551154891	0.1290619162
406	0.955142663	0.1290337206
407	0.9551494565	0.1289691162
408	0.9552377717	0.1288760774
409	0.9553192935	0.1288355819
410	0.9553736413	0.1287820435
411	0.9554415761	0.1287342635
412	0.9555910326	0.1285173764
413	0.9555978261	0.1283820509
414	0.9556657609	0.1283351467
415	0.9556929348	0.1282816879
416	0.9557540761	0.1282170304
417	0.9558220109	0.1281623243
418	0.9558627717	0.1280877818
419	0.9558967391	0.1280265874
420	0.955951087	0.1279772153
421	0.9559646739	0.1279181041
422	0.9559850543	0.1278582366
423	0.9559375	0.1278029997
424	0.9559442935	0.1277705052
425	0.9560258152	0.1277241848
426	0.9561752717	0.1275281956
427	0.9562228261	0.1273491503
428	0.956419837	0.1269684236
429	0.9564673913	0.1268995866
430	0.9564605978	0.1268488212
431	0.9565013587	0.1268045177
432	0.9565013587	0.1266932612
433	0.9565625	0.1266089398
434	0.9565828804	0.1265846053
435	0.9565828804	0.1264973251
436	0.9566236413	0.1264278113
437	0.9566576087	0.1263506417
438	0.9566915761	0.126315374
439	0.9567391304	0.1262373816
440	0.9567663043	0.1262015434
441	0.9568410326	0.1261379872
442	0.9568817935	0.1260680489
443	0.9569361413	0.1260254039
444	0.9569361413	0.125974559
445	0.9569633152	0.1259048064
446	0.9570108696	0.125798791
447	0.9570108696	0.1257664821
448	0.9570584239	0.125717256
449	0.9570720109	0.1255559241
450	0.9570855978	0.1255295729
451	0.9571535326	0.1254840088
452	0.9571942935	0.1254126375
453	0.9572622283	0.1253513369
454	0.9572894022	0.1253020046
455	0.9573505435	0.125256069
456	0.9574116848	0.1252131719
457	0.9574252717	0.1251725835
458	0.9574592391	0.1251398369
459	0.9574796196	0.1250227422
460	0.957486413	0.1249870765
461	0.9575203804	0.124927408
462	0.9575679348	0.1247684777
463	0.9575203804	0.1247047756
464	0.9575883152	0.1246583756
465	0.9576019022	0.1246174157
466	0.9575747283	0.1245490165
467	0.9575407609	0.1244899982
468	0.9576494565	0.124400104
469	0.957669837	0.1243607629
470	0.9577377717	0.1242758179
471	0.9577445652	0.1242215231
472	0.9577649457	0.124188113
473	0.9577853261	0.1241318678
474	0.957798913	0.1240983648
475	0.957798913	0.124068922
476	0.9577581522	0.1240284397
477	0.9577173913	0.1239911287
478	0.9577649457	0.1239100581
479	0.9578192935	0.1238505886
480	0.9578057065	0.1238235606
481	0.9578192935	0.1237742416
482	0.9579008152	0.1236599599
483	0.9579483696	0.1236301588
484	0.9580095109	0.1235445238
485	0.9580366848	0.1234751162
486	0.9580366848	0.123432113
487	0.9580638587	0.1233775263
488	0.9580978261	0.1233213474
489	0.9581657609	0.1231908384
490	0.9582336957	0.1231527975
491	0.9582608696	0.1231121826
492	0.958267663	0.1230426158
493	0.958294837	0.1230066581
494	0.9583288043	0.12296603
495	0.9583220109	0.1229462731
496	0.9583152174	0.1228387186
497	0.9583423913	0.1227802841
498	0.9585190217	0.1225422071
499	0.9587771739	0.1219098829
500	0.9587907609	0.1218681933
501	0.9588247283	0.1217597895
502	0.9588654891	0.1216752293
503	0.9588858696	0.1216262552
504	0.95890625	0.1215898199
505	0.9589470109	0.1215439241
506	0.9589741848	0.1214732029
507	0.9589877717	0.1213533352
508	0.9590353261	0.1212626449
509	0.9590285326	0.121194657
510	0.959048913	0.121159522
511	0.9590896739	0.1210997474
512	0.9591576087	0.1210247537
513	0.9591236413	0.1209769606
514	0.9591440217	0.1209349392
515	0.9591847826	0.1209049523
516	0.9591915761	0.1208710115
517	0.9592595109	0.1207005376
518	0.9592663043	0.1206769462
519	0.959232337	0.1206262472
520	0.9592663043	0.1205915633
521	0.9592730978	0.1205442876
522	0.9593342391	0.1205063928
523	0.9593342391	0.1204560918
524	0.9593546196	0.1203843888
525	0.9593342391	0.1203588735
526	0.9594021739	0.1203255562
527	0.9594225543	0.120287794
528	0.9594497283	0.1202606334
529	0.9594429348	0.1202352242
530	0.9594633152	0.1201979397
531	0.9595380435	0.1201446401
532	0.9595652174	0.1200804205
533	0.9596059783	0.1200482178
534	0.9596195652	0.120017541
535	0.9596875	0.1199477221
536	0.9597078804	0.1198625913
537	0.9597486413	0.1198201851
538	0.9597418478	0.1197914853
539	0.9598165761	0.1196974779
540	0.9598505435	0.1196284419
541	0.9598505435	0.1195827584
542	0.9598777174	0.1195514845
543	0.95984375	0.1195117586
544	0.9598641304	0.1194608871
545	0.96	0.1193391087
546	0.9600271739	0.1193034296
547	0.9600679348	0.1192572154
548	0.9600883152	0.1192301078
549	0.960169837	0.1191203773
550	0.9601766304	0.1190273517
551	0.9601630435	0.1189975374
552	0.9602241848	0.1189259935
553	0.9602105978	0.1188725745
554	0.9602445652	0.1188102656
555	0.9602717391	0.1187814464
556	0.9603464674	0.1187177044
557	0.9603668478	0.1186912736
558	0.9603872283	0.1186222375
559	0.960455163	0.1185500966
560	0.9604279891	0.1185204813
561	0.9605163043	0.1184697823
562	0.9605706522	0.1184299104
563	0.9605774457	0.1183940191
564	0.9606182065	0.1182969599
565	0.9606453804	0.1182604317
566	0.9606657609	0.1182139919
567	0.9606861413	0.1181872824
568	0.9606793478	0.1181659864
569	0.9607269022	0.1181349381
570	0.9607404891	0.1181190955
571	0.9607472826	0.1180802984
572	0.9607472826	0.1180506035
573	0.9607540761	0.1180206166
574	0.9607744565	0.1179530534
575	0.9607880435	0.1179306561
576	0.9608288043	0.1178749284
577	0.9608423913	0.1178441321
578	0.9608695652	0.1177952111
579	0.9608831522	0.1177629288
580	0.9609103261	0.1177129464
581	0.9609103261	0.1176871922
582	0.9608831522	0.1176393725
583	0.9609035326	0.117606241
584	0.9609714674	0.1175316454
585	0.9610190217	0.1174997612
586	0.9610665761	0.1174434231
587	0.9610733696	0.1174142323
588	0.961080163	0.1173788054
589	0.9610597826	0.1173289689
590	0.9611277174	0.1172639001
591	0.9611277174	0.117234298
592	0.9611752717	0.1171985659
593	0.9611752717	0.1171674911
594	0.9611752717	0.1171333512
595	0.961236413	0.1170728733
596	0.9612432065	0.1170318338
597	0.9612975543	0.1169965661
598	0.9613179348	0.1169141686
599	0.9613315217	0.1168766453
600	0.9613790761	0.1168121338
601	0.9613586957	0.1167651898
602	0.961392663	0.1167154594
603	0.9614130435	0.1166825004
604	0.9613994565	0.116648878
605	0.961419837	0.1166129203
606	0.9614877717	0.1165348219
607	0.9615149457	0.1165004299
608	0.961576087	0.1164566836
609	0.9616100543	0.1164344589
610	0.9616711957	0.1163684878
611	0.96171875	0.1162697037
612	0.961705163	0.116238735
613	0.9618002717	0.116120831
614	0.9618206522	0.1160926222
615	0.9618138587	0.1160615606
616	0.9618478261	0.1159416796
617	0.961888587	0.1159049391
618	0.961888587	0.1158766373
619	0.961888587	0.1157591049
620	0.9619293478	0.1157054868
621	0.9619701087	0.1156655486
622	0.9619836957	0.1156105373
623	0.9619565217	0.1154375823
624	0.9620108696	0.1153972062
625	0.96203125	0.115363597
626	0.9620584239	0.1153317924
627	0.9620923913	0.1153052819
628	0.9621127717	0.1152329553
629	0.9621195652	0.1151907216
630	0.9621127717	0.115157484
631	0.9621331522	0.1151119862
632	0.9622078804	0.1150600135
633	0.9622350543	0.1150125653
634	0.9622690217	0.1149833082
635	0.9622486413	0.1149562006
636	0.9622486413	0.1149039492
637	0.9622894022	0.1148688938
638	0.96234375	0.1147904637
639	0.9623505435	0.1147542141
640	0.9624048913	0.1147208836
641	0.9624252717	0.1146663367
642	0.9624388587	0.1146236254
643	0.9624388587	0.1146011618
644	0.962486413	0.1145525725
645	0.9626086957	0.1144920681
646	0.9626358696	0.1144194761
647	0.9626766304	0.1143840359
648	0.9627038043	0.1143520057
649	0.9627445652	0.1143141506
650	0.9627513587	0.1142784583
651	0.9627649457	0.1142465077
652	0.9627513587	0.1142189756
653	0.9627445652	0.1141821952
654	0.9626834239	0.11407614
655	0.9627513587	0.1140223893
656	0.9627513587	0.1139966484
657	0.9627445652	0.1139511772
658	0.9627513587	0.1139220793
659	0.9627513587	0.1138881252
660	0.9627853261	0.113869682
661	0.9628804348	0.1138133439
662	0.9629211957	0.1137727422
663	0.9629415761	0.1137080184
664	0.9629483696	0.1136875982
665	0.962955163	0.1136627595
666	0.96296875	0.1136385976
667	0.9630095109	0.113605612
668	0.9630502717	0.1135802825
669	0.963111413	0.1134891543
670	0.963111413	0.1134647005
671	0.9631453804	0.1133896272
672	0.9631929348	0.1133674821
673	0.9631997283	0.1133225814
674	0.9632065217	0.1133032094
675	0.9632065217	0.1132554958
676	0.9632540761	0.1132320371
677	0.963267663	0.1132025279
678	0.9632880435	0.1131149823
679	0.9633559783	0.113027556
680	0.9633899457	0.1129644775
681	0.9633899457	0.112940289
682	0.9633627717	0.1128993291
683	0.9633899457	0.1128566045
684	0.9633899457	0.1128307177
685	0.9635054348	0.1127449367
686	0.9635394022	0.1127123891
687	0.9635869565	0.1126399563
688	0.9636413043	0.1125875722
689	0.9636752717	0.1125547724
690	0.9636684783	0.1125219461
691	0.9636956522	0.1124866386
692	0.9637432065	0.112426718
693	0.963736413	0.1124063376
694	0.9636956522	0.112365935
695	0.9637296196	0.1123530512
696	0.9637567935	0.1123303753
697	0.9637771739	0.1122971244
698	0.9637975543	0.1122658638
699	0.9638179348	0.1121817945
700	0.9638315217	0.112146089
701	0.9639130435	0.1120734173
702	0.9639402174	0.112031396
703	0.9639741848	0.1120012897
704	0.9639741848	0.1119784015
705	0.9640013587	0.1119505111
706	0.9640081522	0.1119161722
707	0.9640896739	0.1118086309
708	0.9640828804	0.111793863
709	0.9640964674	0.1117670872
710	0.9641440217	0.1116805632
711	0.9641644022	0.1116157598
712	0.9641508152	0.1115194171
713	0.9641847826	0.1114886209
714	0.9641847826	0.1114601069
715	0.9641576087	0.1114181784
716	0.9641779891	0.1113832955
717	0.9641711957	0.1113562941
718	0.9642391304	0.111231716
719	0.9642459239	0.111182105
720	0.9642391304	0.1111030181
721	0.96421875	0.111059902
722	0.96421875	0.1110339886
723	0.9642663043	0.1109970955
724	0.964232337	0.1109787982
725	0.9642798913	0.1108576103
726	0.9643274457	0.1108240277
727	0.9643817935	0.11072529
728	0.9644021739	0.1106955752
729	0.9644293478	0.1106724681
730	0.9644293478	0.1106380894
731	0.9644836957	0.1105324123
732	0.9644972826	0.1105094711
733	0.964517663	0.1104623877
734	0.9645380435	0.110441324
735	0.9645720109	0.1103753198
736	0.9645652174	0.1102569381
737	0.9645720109	0.1102341295
738	0.9646399457	0.1101917035
739	0.9646942935	0.1101564689
740	0.9646807065	0.1101298125
741	0.9647078804	0.110109107
742	0.9646942935	0.1100546862
743	0.9646875	0.1100111721
744	0.964701087	0.1099940358
745	0.9647282609	0.1099744515
746	0.9647758152	0.1099044601
747	0.9647690217	0.1098737037
748	0.9647690217	0.1098526465
749	0.9648097826	0.109818029
750	0.9648233696	0.1097903442
751	0.9648369565	0.1097598996
752	0.964830163	0.1097334356
753	0.96484375	0.1097064673
754	0.9648505435	0.1096582496
755	0.9649116848	0.109593612
756	0.9649184783	0.1095620927
757	0.9649116848	0.1095361925
758	0.9649524457	0.1094948943
759	0.9649048913	0.1094449251
760	0.9648845109	0.1093842482
761	0.9648709239	0.1093689628
762	0.9649116848	0.1093243408
763	0.9649184783	0.1092467267
764	0.9649252717	0.1091961272
765	0.9649456522	0.1091748047
766	0.9649592391	0.1091526794
767	0.9650203804	0.109110804
768	0.965	0.1091016952
769	0.9650067935	0.1090592957
770	0.965013587	0.1090380528
771	0.9650271739	0.1090194901
772	0.9650883152	0.1089870818
773	0.9651019022	0.1089286738
774	0.9651154891	0.1088773777
775	0.9651019022	0.1088513714
776	0.9650883152	0.1088295447
777	0.9650815217	0.1088086999
778	0.9651290761	0.1087747657
779	0.9651358696	0.1087443874
780	0.96515625	0.1087237748
781	0.9651630435	0.1087068508
782	0.9651834239	0.1086701435
783	0.9651970109	0.1086415564
784	0.9652377717	0.1086073701
785	0.9652513587	0.1085834802
786	0.9652581522	0.1085464743
787	0.9652785326	0.1085218877
788	0.9652717391	0.108499318
789	0.9652717391	0.108471693
790	0.9653464674	0.108379563
791	0.9653804348	0.1083572653
792	0.9653532609	0.108327232
793	0.9653940217	0.1082884747
794	0.9654144022	0.1082717564
795	0.9654347826	0.1081920524
796	0.9654144022	0.1081718644
797	0.9654483696	0.1080569856
798	0.9654959239	0.1080125958
799	0.9654959239	0.1079819853
800	0.9655366848	0.1079533453
801	0.9655774457	0.1079189201
802	0.9655638587	0.1078942407
803	0.9656046196	0.1078659721
804	0.9655842391	0.1078480132
805	0.9655774457	0.1078058989
806	0.9656046196	0.1077853526
807	0.9656182065	0.107752042
808	0.965625	0.107683205
809	0.9656317935	0.1076470483
810	0.9656793478	0.107601398
811	0.9656929348	0.1075806593
812	0.9657336957	0.1074794272
813	0.9657608696	0.107446906
814	0.9657133152	0.1073723569
815	0.9656929348	0.1073481883
816	0.9657336957	0.1073230312
817	0.9657133152	0.1072958042
818	0.9657269022	0.1072723521
819	0.9657880435	0.1072222768
820	0.9658355978	0.1071754124
821	0.9658355978	0.1071510647
822	0.9658355978	0.1071307041
823	0.9658627717	0.1071056067
824	0.9660326087	0.106887426
825	0.9660665761	0.1068235381
826	0.966080163	0.1067860744
827	0.966080163	0.1067622309
828	0.9661005435	0.1067359394
829	0.966107337	0.1067193139
830	0.9661277174	0.1067031396
831	0.9661345109	0.1066678719
832	0.9661616848	0.1066350589
833	0.9662160326	0.1065548175
834	0.9662839674	0.10648744
835	0.9662839674	0.1064674908
836	0.966263587	0.1064345982
837	0.966263587	0.1064011814
838	0.966263587	0.1063570835
839	0.9662907609	0.106317822
840	0.9663383152	0.1062925256
841	0.9663519022	0.1062679788
842	0.9663858696	0.106146897
843	0.9664266304	0.1060848601
844	0.966419837	0.1060562532
845	0.9664130435	0.1060365826
846	0.9664470109	0.1060156781
847	0.9664741848	0.1059815846
848	0.9664945652	0.1059619472
849	0.9665217391	0.1059402665
850	0.9665149457	0.1059189904
851	0.9665285326	0.1058824224
852	0.966548913	0.1058287446
853	0.9665421196	0.1057521455
854	0.9665625	0.1057303984
855	0.9665828804	0.1056968623
856	0.9666032609	0.1056713602
857	0.9666304348	0.1056373065
858	0.9666576087	0.1056111079
859	0.9666711957	0.1055461121
860	0.966705163	0.1053922239
861	0.9667527174	0.1053659588
862	0.9667527174	0.1053324359
863	0.9667730978	0.1053096539
864	0.9667798913	0.1052950917
865	0.9667934783	0.1052641893
866	0.9668138587	0.1052475175
867	0.9668274457	0.1052268053
868	0.966875	0.1051816459
869	0.9668682065	0.1051624199
870	0.9669429348	0.1051172207
871	0.9669361413	0.1050948102
872	0.9669429348	0.1050738791
873	0.9669701087	0.1050569219
874	0.9669565217	0.1050381403
875	0.967044837	0.1049802034
876	0.967044837	0.1049672732
877	0.9670584239	0.1049228038
878	0.9670652174	0.1049084207
879	0.9670584239	0.1048914901
880	0.9670516304	0.1048518239
881	0.9670516304	0.104833301
882	0.9671127717	0.1048125823
883	0.9671535326	0.1047771222
884	0.967173913	0.1047567086
885	0.9671671196	0.1047391543
886	0.9672282609	0.1046950431
