iter	Passed	Remaining
900	87726	107005
901	87820	106903
902	87925	106815
903	88027	106723
904	88131	106634
905	88248	106560
906	88353	106472
907	88473	106402
908	88587	106324
909	88693	106236
910	88799	106149
911	88897	106053
912	88999	105961
913	89101	105868
914	89201	105774
915	89294	105671
916	89399	105583
917	89523	105516
918	89631	105432
919	89746	105354
920	89853	105267
921	89953	105172
922	90051	105076
923	90160	104991
924	90264	104902
925	90365	104808
926	90463	104711
927	90573	104628
928	90724	104591
929	90821	104493
930	90937	104417
931	91044	104330
932	91146	104237
933	91272	104171
934	91378	104083
935	91489	104001
936	91611	103930
937	91734	103861
938	91836	103768
939	91934	103670
940	92037	103579
941	92149	103496
942	92264	103418
943	92374	103334
944	92477	103242
945	92580	103149
946	92685	103059
947	92792	102972
948	92901	102886
949	93003	102793
950	93123	102720
951	93236	102638
952	93366	102576
953	93477	102491
954	93593	102414
955	93696	102321
956	93804	102233
957	93917	102152
958	94027	102066
959	94132	101976
960	94259	101909
961	94362	101816
962	94479	101739
963	94594	101659
964	94699	101569
965	94820	101495
966	94938	101418
967	95041	101325
968	95150	101238
969	95265	101158
970	95393	101091
971	95498	101000
972	95617	100923
973	95723	100834
974	95836	100751
975	95978	100698
976	96086	100610
977	96193	100521
978	96301	100433
979	96401	100336
980	96507	100245
981	96622	100164
982	96740	100086
983	96858	100008
984	96960	99913
985	97069	99825
986	97162	99722
987	97270	99632
988	97379	99545
989	97494	99464
990	97610	99383
991	97714	99290
992	97825	99204
993	97970	99153
994	98088	99074
995	98196	98984
996	98318	98910
997	98444	98839
998	98556	98753
999	98675	98675
1000	98790	98592
1001	98926	98531
1002	99043	98451
1003	99170	98380
1004	99299	98311
1005	99410	98224
1006	99520	98137
1007	99629	98048
1008	99734	97955
1009	99835	97858
1010	99939	97765
1011	100059	97686
1012	100161	97590
1013	100274	97505
1014	100378	97411
1015	100480	97315
1016	100585	97223
1017	100688	97127
1018	100798	97039
1019	100905	96948
1020	101020	96864
1021	101156	96801
1022	101260	96707
1023	101422	96668
1024	101540	96587
